stud.id,gender,age,height,weight,religion,nc.score,semester,major,minor,score1,score2,online.tutorial,graduated,salary
533968,Male,20,178,76.5,Other,3.94,6th,Economics and Finance,Biology,68,69,1,1,50225.82045
534142,Male,19,172,70.3,Catholic,3.25,3rd,Social Sciences,Economics and Finance,41,48,1,0,NA
534172,Male,42,177,74.8,Other,1.07,5th,Environmental Sciences,Biology,68,73,1,1,36304.55712
534186,Male,22,179,77.8,Catholic,1.3,4th,Mathematics and Statistics,Economics and Finance,94,91,1,0,NA
534618,Female,19,162,64.3,Protestant,3.45,3rd,Economics and Finance,Social Sciences,67,60,1,0,NA
535015,Female,19,169,69.2,Other,3.2,4th,Social Sciences,Mathematics and Statistics,40,50,1,0,NA
535044,Male,23,171,65.1,Orthodox,1.57,>6th,Environmental Sciences,Biology,72,78,1,1,32206.84722
535191,Male,18,184,81.5,Catholic,2.7,5th,Environmental Sciences,Biology,73,77,1,0,NA
535417,Male,22,192,88,Other,2.37,5th,Social Sciences,Economics and Finance,47,36,0,0,NA
535728,Female,26,160,65.8,Other,2.99,3rd,Environmental Sciences,Political Science,71,78,1,0,NA
535973,Female,34,166,67.9,Protestant,2,3rd,Political Science,Mathematics and Statistics,63,53,0,0,NA
536145,Male,22,196,97,Catholic,2.56,3rd,Biology,Environmental Sciences,74,71,0,0,NA
536366,Female,22,163,66.2,Orthodox,2.99,4th,Environmental Sciences,Mathematics and Statistics,86,69,0,0,NA
536628,Male,20,181,80,Catholic,1.84,>6th,Economics and Finance,Political Science,72,66,1,1,56532.11849
536813,Female,19,160,65.3,Orthodox,1.38,4th,Biology,Environmental Sciences,78,76,0,0,NA
536914,Female,22,166,71.7,Protestant,3.76,3rd,Political Science,Mathematics and Statistics,53,49,1,0,NA
536998,Female,22,154,58.3,Other,2.52,4th,Economics and Finance,Environmental Sciences,61,72,1,0,NA
537011,Male,27,181,78.9,Orthodox,1.32,4th,Economics and Finance,Political Science,61,77,1,0,NA
537342,Male,22,179,78.1,Protestant,3.57,6th,Environmental Sciences,Biology,82,72,1,1,48129.27732
537409,Male,20,179,80.6,Other,1.56,3rd,Economics and Finance,Social Sciences,70,67,0,0,NA
537445,Male,19,182,79.4,Other,1.1,3rd,Environmental Sciences,Biology,72,71,1,0,NA
537654,Male,49,186,82.2,Catholic,1.47,3rd,Environmental Sciences,Social Sciences,75,67,0,0,NA
537660,Female,20,159,63.5,Other,2.38,3rd,Economics and Finance,Environmental Sciences,66,63,1,0,NA
537809,Female,20,180,78.7,Protestant,2.69,3rd,Mathematics and Statistics,Economics and Finance,92,94,0,0,NA
537813,Female,21,153,59.6,Catholic,1.28,>6th,Biology,Economics and Finance,71,77,0,1,42615.12521
538088,Female,19,172,71.4,Catholic,2.02,6th,Biology,Economics and Finance,83,77,0,0,NA
538530,Male,60,180,77.9,Catholic,3.47,6th,Social Sciences,Political Science,45,49,1,1,39758.05095
538534,Female,22,158,62.2,Catholic,1.88,3rd,Social Sciences,Economics and Finance,44,50,0,0,NA
538677,Male,21,184,86.2,Catholic,3.93,4th,Mathematics and Statistics,Biology,91,87,1,0,NA
538748,Male,21,180,77.3,Other,2.56,3rd,Social Sciences,Economics and Finance,46,54,1,0,NA
538775,Female,24,158,65.1,Other,1.13,3rd,Social Sciences,Environmental Sciences,51,48,0,0,NA
538946,Male,19,176,78.7,Other,3.37,5th,Environmental Sciences,Mathematics and Statistics,70,72,1,0,NA
539260,Male,23,168,67.3,Catholic,2.49,3rd,Environmental Sciences,Economics and Finance,72,73,1,0,NA
539383,Female,22,169,70,Other,1.54,4th,Economics and Finance,Political Science,63,60,1,1,53800.46341
539861,Female,22,152,58.6,Other,1.91,3rd,Biology,Environmental Sciences,71,81,1,0,NA
539904,Female,20,163,66.7,Other,1.05,3rd,Political Science,Economics and Finance,48,55,0,0,NA
539956,Male,23,178,76.1,Catholic,2.76,4th,Environmental Sciences,Biology,57,76,0,0,NA
540181,Female,21,171,66,Catholic,2.12,4th,Environmental Sciences,Economics and Finance,73,69,0,0,NA
540427,Female,19,163,67.5,Other,2.46,5th,Environmental Sciences,Biology,70,72,0,1,32676.80867
540470,Female,21,176,75,Other,2.92,5th,Political Science,Biology,63,52,1,1,25217.08047
540753,Female,21,161,62.3,Protestant,1.13,3rd,Economics and Finance,Environmental Sciences,72,65,1,0,NA
540910,Female,21,169,71.2,Protestant,1.81,4th,Biology,Mathematics and Statistics,79,81,1,0,NA
540967,Male,23,195,98.6,Other,2.74,4th,Social Sciences,Political Science,50,46,1,1,40112.04183
541466,Female,23,167,71.3,Catholic,1.99,5th,Biology,Mathematics and Statistics,71,80,1,1,38155.90835
541567,Male,23,179,75.6,Orthodox,1.63,>6th,Mathematics and Statistics,Economics and Finance,88,90,1,1,39134.74489
541717,Male,19,192,88.1,Other,2.83,6th,Environmental Sciences,Economics and Finance,72,71,1,1,38993.24336
541804,Male,21,177,74.4,Protestant,2.16,3rd,Mathematics and Statistics,Biology,92,89,0,0,NA
541840,Male,23,188,81.2,Other,3.99,5th,Environmental Sciences,Economics and Finance,75,80,1,0,NA
542044,Female,22,170,70.1,Catholic,1.35,3rd,Mathematics and Statistics,Economics and Finance,84,89,0,0,NA
542058,Male,20,183,84.9,Other,1.02,3rd,Economics and Finance,Political Science,65,66,1,0,NA
542196,Female,23,156,62.1,Protestant,1.05,3rd,Biology,Mathematics and Statistics,73,80,0,0,NA
542563,Female,21,156,62.7,Catholic,2.09,6th,Mathematics and Statistics,Biology,91,87,0,1,41133.10063
542732,Female,21,146,56.9,Catholic,3.59,>6th,Social Sciences,Mathematics and Statistics,50,53,1,1,22060.65687
542838,Male,23,188,88,Catholic,3.89,6th,Environmental Sciences,Social Sciences,78,76,1,1,32835.09584
542948,Male,20,167,69,Catholic,1.43,4th,Economics and Finance,Environmental Sciences,72,70,1,1,58613.80008
542971,Male,22,175,73.1,Protestant,2.56,3rd,Biology,Social Sciences,73,80,1,0,NA
543466,Male,22,174,68.6,Protestant,3.32,6th,Economics and Finance,Social Sciences,65,61,0,1,51568.10564
543506,Male,22,180,79.5,Other,1.36,3rd,Economics and Finance,Political Science,57,60,1,0,NA
543798,Male,51,174,71,Other,1.68,4th,Economics and Finance,Biology,69,65,1,0,NA
543854,Male,24,180,75,Catholic,2.62,3rd,Biology,Mathematics and Statistics,79,77,1,0,NA
543972,Female,20,168,68.8,Catholic,1.52,4th,Social Sciences,Environmental Sciences,46,38,1,0,NA
544681,Male,19,182,78.7,Other,1.66,4th,Environmental Sciences,Mathematics and Statistics,72,73,0,0,NA
544711,Male,23,163,66.2,Muslim,2.75,5th,Social Sciences,Mathematics and Statistics,45,56,1,1,34103.23368
544798,Male,20,184,82.7,Other,3.33,>6th,Economics and Finance,Environmental Sciences,67,65,1,0,NA
545003,Male,19,194,92.7,Catholic,1.5,4th,Mathematics and Statistics,Economics and Finance,88,98,1,0,NA
545132,Female,21,164,69.9,Catholic,2.72,3rd,Biology,Political Science,75,80,1,0,NA
545326,Male,20,183,82.7,Protestant,2.71,3rd,Political Science,Social Sciences,54,55,0,0,NA
545422,Male,22,184,81.3,Muslim,1.31,3rd,Biology,Social Sciences,78,79,1,0,NA
545497,Male,20,190,92.4,Catholic,1.46,3rd,Economics and Finance,Environmental Sciences,63,73,1,0,NA
546081,Male,21,183,82.4,Catholic,1.05,4th,Economics and Finance,Biology,71,62,1,0,NA
546482,Male,22,175,78.7,Other,3.57,>6th,Economics and Finance,Mathematics and Statistics,73,64,1,1,50910.60536
546863,Female,22,176,78,Protestant,3.86,4th,Biology,Mathematics and Statistics,72,81,1,1,30908.98677
546971,Male,21,165,70.9,Other,2.02,4th,Political Science,Mathematics and Statistics,50,60,1,0,NA
546990,Female,21,176,75,Other,3.63,6th,Mathematics and Statistics,Political Science,93,88,0,1,48360.52231
547070,Male,18,174,75.8,Other,1.27,4th,Economics and Finance,Mathematics and Statistics,61,65,1,0,NA
547188,Female,20,167,69.5,Protestant,1.01,4th,Environmental Sciences,Mathematics and Statistics,69,73,1,0,NA
547207,Male,20,179,78,Other,3.6,6th,Mathematics and Statistics,Environmental Sciences,83,88,0,1,50363.35115
547232,Male,24,182,78.7,Catholic,3.18,>6th,Environmental Sciences,Economics and Finance,73,76,1,1,40894.89823
547241,Female,20,162,63.7,Protestant,1.47,4th,Mathematics and Statistics,Economics and Finance,91,88,0,1,45545.79232
547259,Male,19,175,77.5,Protestant,2.45,5th,Mathematics and Statistics,Economics and Finance,90,90,1,0,NA
547391,Female,23,166,67.2,Other,2.19,5th,Economics and Finance,Biology,63,67,0,1,36409.50602
547467,Female,23,175,74.8,Other,1.38,3rd,Political Science,Biology,58,61,1,0,NA
547558,Female,21,160,65.1,Other,4,3rd,Political Science,Mathematics and Statistics,56,58,1,0,NA
547699,Female,20,163,65.3,Catholic,1.01,6th,Political Science,Social Sciences,45,57,1,1,38608.39478
547711,Male,20,185,81.4,Other,1,5th,Mathematics and Statistics,Biology,89,86,0,0,NA
547954,Female,19,176,72.6,Catholic,3.94,4th,Biology,Political Science,72,79,0,0,NA
548177,Male,21,172,72,Catholic,3.67,5th,Mathematics and Statistics,Political Science,91,94,1,1,41618.86097
548221,Female,21,170,71.7,Protestant,1.23,5th,Economics and Finance,Environmental Sciences,65,66,1,1,39415.44692
548907,Female,20,154,61.4,Protestant,1.44,5th,Environmental Sciences,Economics and Finance,69,74,1,0,NA
548908,Female,20,169,65.8,Catholic,2.93,>6th,Mathematics and Statistics,Environmental Sciences,96,94,1,1,36243.86856
548993,Male,20,187,86.1,Catholic,1.03,6th,Economics and Finance,Political Science,66,66,0,0,NA
549022,Male,23,177,76.2,Other,2.77,3rd,Social Sciences,Biology,43,45,1,0,NA
549765,Male,22,178,73.3,Catholic,1.66,4th,Biology,Environmental Sciences,72,84,1,0,NA
549863,Female,19,166,63.7,Orthodox,1.86,6th,Environmental Sciences,Biology,67,76,1,0,NA
549947,Female,30,159,65.2,Other,1.81,4th,Biology,Social Sciences,78,77,1,0,NA
549959,Male,22,161,70.1,Other,1.77,4th,Environmental Sciences,Economics and Finance,75,72,1,0,NA
549999,Female,22,163,69.7,Other,3.29,5th,Biology,Mathematics and Statistics,77,80,1,0,NA
550007,Male,21,167,65.9,Muslim,1.89,3rd,Mathematics and Statistics,Social Sciences,86,94,1,0,NA
550241,Male,19,174,69.2,Other,1.79,4th,Mathematics and Statistics,Environmental Sciences,91,83,0,1,60085.76449
550701,Female,47,166,69.5,Protestant,1.52,3rd,Environmental Sciences,Political Science,67,78,1,0,NA
550820,Male,18,183,82.1,Catholic,1.37,6th,Environmental Sciences,Political Science,76,74,1,1,38764.39933
550938,Male,21,182,83,Protestant,1.1,3rd,Environmental Sciences,Economics and Finance,82,68,0,0,NA
551154,Male,32,175,72.1,Other,1.5,4th,Biology,Political Science,78,83,1,1,52645.28448
551681,Male,21,181,76.9,Protestant,3.06,3rd,Economics and Finance,Social Sciences,63,67,1,0,NA
551707,Female,22,154,59.9,Catholic,1.46,5th,Economics and Finance,Political Science,70,69,1,1,36829.37158
551817,Male,19,171,68.5,Catholic,1.18,5th,Economics and Finance,Social Sciences,57,69,1,1,51866.92575
552486,Female,21,162,65.5,Catholic,2.26,6th,Political Science,Mathematics and Statistics,56,59,0,0,NA
552529,Male,22,176,72.2,Catholic,2.34,5th,Environmental Sciences,Mathematics and Statistics,66,73,0,1,35564.0409
552687,Female,20,158,65.7,Catholic,1.13,>6th,Political Science,Environmental Sciences,48,61,1,1,48667.06794
552698,Female,21,156,64,Catholic,1.27,4th,Political Science,Economics and Finance,47,57,0,0,NA
552965,Female,22,169,71.5,Catholic,1.14,3rd,Environmental Sciences,Social Sciences,72,74,1,0,NA
553155,Female,19,170,71.6,Other,1.82,3rd,Political Science,Economics and Finance,50,57,1,0,NA
553233,Female,20,154,62.7,Other,1.36,5th,Social Sciences,Mathematics and Statistics,46,36,0,1,22915.87392
553419,Male,19,163,68.7,Catholic,2.6,>6th,Social Sciences,Mathematics and Statistics,42,43,1,1,33836.95779
553533,Female,20,162,63.4,Other,2.07,6th,Economics and Finance,Mathematics and Statistics,69,74,1,0,NA
553535,Female,34,171,71.6,Catholic,1.9,5th,Political Science,Mathematics and Statistics,51,51,1,1,32996.38521
554059,Male,22,185,79.2,Other,1.33,3rd,Biology,Mathematics and Statistics,77,81,1,0,NA
554345,Male,23,182,76.1,Catholic,2.55,6th,Biology,Environmental Sciences,72,79,1,0,NA
554521,Female,24,168,69.7,Protestant,1.21,4th,Political Science,Social Sciences,45,57,1,1,11444.14165
554591,Female,20,146,57.9,Catholic,1.05,5th,Biology,Economics and Finance,72,69,0,1,31646.2595
554629,Male,18,192,90.9,Catholic,2.16,>6th,Mathematics and Statistics,Economics and Finance,84,88,1,1,43295.42155
554706,Male,21,167,67.6,Other,3.31,5th,Environmental Sciences,Social Sciences,76,74,1,0,NA
554748,Male,21,179,78.9,Other,2.99,5th,Economics and Finance,Social Sciences,66,64,1,0,NA
554892,Female,20,163,64.2,Other,3.45,4th,Political Science,Social Sciences,56,52,1,0,NA
555084,Male,21,178,74.7,Protestant,1.54,4th,Political Science,Mathematics and Statistics,50,55,1,0,NA
555113,Male,21,174,73.8,Protestant,2.54,6th,Political Science,Biology,60,56,1,1,45355.23086
555354,Male,23,184,78.7,Other,2.23,5th,Mathematics and Statistics,Social Sciences,87,87,0,0,NA
555391,Female,20,168,70.3,Other,2.17,3rd,Biology,Economics and Finance,77,73,1,0,NA
555432,Female,20,151,59.8,Catholic,2.16,4th,Biology,Social Sciences,77,77,0,0,NA
555446,Male,22,159,64.3,Other,2.64,3rd,Political Science,Economics and Finance,53,50,0,0,NA
555549,Male,19,179,75.1,Catholic,1.6,5th,Mathematics and Statistics,Economics and Finance,85,87,1,1,62858.83411
555618,Male,20,171,71.3,Catholic,3.29,3rd,Mathematics and Statistics,Environmental Sciences,81,91,1,0,NA
555776,Male,19,180,76.3,Catholic,1.54,6th,Environmental Sciences,Social Sciences,70,80,0,1,36929.50731
555831,Male,25,166,68.9,Other,1.1,4th,Biology,Social Sciences,83,88,1,0,NA
555871,Male,22,180,79,Other,1.28,4th,Political Science,Social Sciences,60,53,0,1,44242.27158
555901,Male,19,168,70.6,Catholic,1.75,6th,Economics and Finance,Environmental Sciences,61,68,0,0,NA
555969,Female,23,163,68.6,Other,1.8,4th,Economics and Finance,Biology,58,71,0,1,37275.09048
556211,Male,28,171,69.5,Other,1.19,4th,Mathematics and Statistics,Environmental Sciences,85,90,1,0,NA
556413,Female,21,168,69.2,Other,3.9,3rd,Economics and Finance,Political Science,57,65,1,0,NA
556661,Male,20,174,74.6,Catholic,1.07,4th,Economics and Finance,Biology,69,67,1,0,NA
556892,Male,21,180,75.5,Orthodox,2.52,5th,Mathematics and Statistics,Social Sciences,87,91,1,1,44449.71048
557008,Male,23,185,84.9,Catholic,2.22,5th,Environmental Sciences,Biology,74,79,1,1,39687.65583
557212,Male,23,172,72.8,Catholic,1.46,5th,Environmental Sciences,Social Sciences,76,74,1,1,32850.00387
557250,Male,19,182,78.9,Other,3.68,6th,Environmental Sciences,Biology,78,67,0,0,NA
557486,Female,24,169,71.6,Catholic,1.07,5th,Biology,Mathematics and Statistics,77,73,0,0,NA
557698,Male,23,184,86.3,Orthodox,1.51,6th,Social Sciences,Political Science,44,42,1,1,34237.20181
557845,Male,21,169,66.1,Other,1.19,4th,Economics and Finance,Environmental Sciences,64,70,0,0,NA
558477,Female,19,154,63.3,Catholic,2.54,6th,Biology,Environmental Sciences,80,78,1,1,40093.45597
558554,Male,24,188,88.2,Orthodox,1.65,3rd,Economics and Finance,Social Sciences,66,65,0,0,NA
558802,Female,23,176,74.8,Other,1.7,3rd,Biology,Environmental Sciences,74,73,1,0,NA
558851,Male,19,175,71.4,Orthodox,2.29,3rd,Social Sciences,Biology,37,50,1,0,NA
559035,Male,19,174,75.6,Protestant,1.83,6th,Mathematics and Statistics,Social Sciences,87,94,1,1,50317.87484
559326,Female,19,165,65.8,Other,1.14,4th,Biology,Mathematics and Statistics,73,80,1,0,NA
559518,Female,22,167,63,Other,3.62,5th,Economics and Finance,Mathematics and Statistics,75,67,1,1,43039.05417
560004,Male,23,182,81.2,Catholic,1.88,6th,Economics and Finance,Mathematics and Statistics,66,67,0,1,57897.6534
560017,Female,19,150,61.2,Catholic,3.86,3rd,Political Science,Social Sciences,56,57,1,0,NA
560028,Male,26,181,76.7,Other,1.31,6th,Mathematics and Statistics,Social Sciences,93,87,1,1,33902.00043
560139,Male,21,183,80.7,Muslim,2.78,6th,Biology,Social Sciences,80,79,0,1,43181.70886
560158,Female,24,164,69.6,Other,1.32,3rd,Economics and Finance,Biology,63,68,1,0,NA
560276,Male,18,176,73.1,Catholic,2.79,3rd,Environmental Sciences,Mathematics and Statistics,80,80,1,0,NA
560475,Female,21,171,71.6,Muslim,2.24,4th,Political Science,Biology,54,56,1,1,38303.13324
560789,Female,22,172,75.8,Catholic,2.47,3rd,Biology,Mathematics and Statistics,80,81,1,0,NA
560871,Male,21,175,75.7,Catholic,1.75,4th,Mathematics and Statistics,Environmental Sciences,80,90,1,0,NA
561622,Male,22,183,84.9,Other,1.22,3rd,Social Sciences,Biology,42,46,1,0,NA
561670,Female,20,162,63.3,Orthodox,1.23,5th,Environmental Sciences,Social Sciences,71,76,1,1,24297.1551
561851,Female,19,160,67.1,Other,2.39,4th,Environmental Sciences,Mathematics and Statistics,71,70,1,0,NA
562213,Male,20,188,86.7,Orthodox,1.75,3rd,Mathematics and Statistics,Environmental Sciences,93,91,0,0,NA
562230,Female,21,171,68.2,Catholic,2.87,3rd,Political Science,Economics and Finance,62,62,1,0,NA
562337,Male,21,174,71.8,Protestant,1.04,3rd,Economics and Finance,Environmental Sciences,67,62,0,0,NA
562380,Male,21,188,88.8,Other,2.12,3rd,Economics and Finance,Social Sciences,69,75,1,0,NA
562394,Female,22,157,62.1,Catholic,1.47,4th,Social Sciences,Mathematics and Statistics,43,36,1,0,NA
562848,Male,21,175,76.4,Orthodox,3.25,4th,Political Science,Mathematics and Statistics,54,60,1,0,NA
562976,Male,24,184,84.2,Muslim,2.15,3rd,Environmental Sciences,Biology,69,73,1,0,NA
563189,Male,21,175,77.7,Catholic,3.2,6th,Political Science,Economics and Finance,57,58,1,1,30676.6659
563245,Female,24,164,63.2,Catholic,2.79,3rd,Social Sciences,Political Science,49,44,0,0,NA
563388,Female,25,154,60,Other,2.53,>6th,Biology,Social Sciences,72,76,0,1,48969.94787
563436,Female,59,175,72.9,Orthodox,2.52,3rd,Social Sciences,Environmental Sciences,41,44,0,0,NA
563504,Male,19,175,78.9,Catholic,1.24,6th,Economics and Finance,Political Science,62,75,0,0,NA
563885,Female,22,152,59.8,Catholic,1.25,3rd,Biology,Political Science,84,86,1,0,NA
564180,Female,19,166,68.9,Orthodox,1.62,3rd,Social Sciences,Biology,42,56,1,0,NA
564354,Male,25,166,66.2,Protestant,3.5,>6th,Social Sciences,Political Science,44,49,1,1,36758.02055
564694,Female,22,163,69.7,Muslim,1.19,4th,Social Sciences,Environmental Sciences,49,51,1,1,23717.3565
565060,Male,21,188,86.2,Other,1.44,3rd,Mathematics and Statistics,Environmental Sciences,86,96,1,0,NA
565284,Female,18,171,68.5,Protestant,2.1,3rd,Biology,Environmental Sciences,74,79,1,0,NA
565419,Female,21,160,66,Protestant,3.28,4th,Political Science,Mathematics and Statistics,46,54,1,0,NA
565447,Male,25,174,73.7,Protestant,1.73,>6th,Economics and Finance,Environmental Sciences,67,70,1,1,63375.37993
565624,Male,19,183,84.3,Other,1.95,6th,Environmental Sciences,Political Science,66,80,1,1,30276.0621
565984,Female,25,170,73.7,Catholic,1.89,3rd,Social Sciences,Political Science,43,48,1,0,NA
566032,Female,22,183,80.7,Muslim,2.3,6th,Social Sciences,Political Science,52,56,1,0,NA
566198,Female,20,172,71.3,Other,3.36,3rd,Environmental Sciences,Mathematics and Statistics,69,72,0,0,NA
566236,Female,21,173,71.8,Catholic,1.57,4th,Biology,Economics and Finance,77,73,1,1,43724.38626
566237,Female,19,146,61.4,Orthodox,1.39,3rd,Social Sciences,Economics and Finance,41,50,0,0,NA
566262,Female,22,184,82.7,Orthodox,1.68,6th,Economics and Finance,Biology,61,72,0,1,44368.51359
566761,Male,21,191,89.7,Other,1.03,4th,Mathematics and Statistics,Social Sciences,94,86,1,0,NA
566958,Male,22,168,66.4,Other,1.96,6th,Mathematics and Statistics,Political Science,85,91,1,1,53876.87551
567073,Male,23,184,79.8,Other,1.9,5th,Mathematics and Statistics,Environmental Sciences,89,83,0,0,NA
567314,Female,21,162,63.3,Muslim,1.69,3rd,Social Sciences,Biology,45,40,1,0,NA
567590,Male,22,177,74.2,Protestant,3.63,5th,Economics and Finance,Political Science,72,63,1,1,57091.46248
567950,Male,20,182,79.7,Other,1.37,5th,Political Science,Biology,59,58,1,1,42604.54716
568049,Male,20,193,95.7,Other,2.9,6th,Mathematics and Statistics,Environmental Sciences,92,87,0,1,47351.42722
568160,Male,21,187,82.4,Protestant,2.89,6th,Economics and Finance,Environmental Sciences,68,65,1,0,NA
